0.0;0.01;
0.0;0.01;
0.06;0.02;
0.02;0.02;
0.1;0.02;
0.06;0.02;
0.12;0.02;
0.24;0.03;
0.12;0.03;
0.26;0.03;
0.24;0.03;
0.08;0.02;
0.06;0.02;
0.36;0.04;
0.2;0.03;
0.42;0.05;
0.46;0.06;
0.24;0.03;
0.26;0.04;
0.28;0.03;
0.34;0.04;
0.3;0.03;
0.24;0.04;
0.56;0.07;
0.52;0.06;
0.48;0.05;
0.52;0.09;
0.44;0.07;
0.56;0.05;
0.5;0.05;
0.58;0.06;
0.88;0.17;
0.7;0.14;
0.72;0.12;
0.66;0.1;
0.84;0.1;
0.76;0.06;
0.46;0.06;
0.94;0.14;
0.64;0.16;
0.68;0.05;
0.84;0.14;
0.76;0.07;
0.78;0.15;
1.16;0.48;
0.94;0.32;
0.82;0.1;
1.08;0.17;
0.86;0.15;
0.84;0.16;
0.92;0.1;
1.12;0.31;
1.22;0.39;
1.2;0.46;
1.34;0.35;
1.06;0.21;
0.98;0.23;
1.14;0.37;
1.28;0.35;
1.12;0.22;
1.22;0.38;
1.04;0.15;
1.1;0.17;
1.16;0.21;
1.3;0.31;
1.18;0.27;
1.26;0.14;
1.3;0.46;
1.46;0.68;
1.68;0.65;
1.3;0.46;
1.34;0.3;
1.4;0.55;
1.64;0.64;
1.18;0.53;
1.3;0.39;
1.36;0.4;
1.42;0.58;
1.52;0.5;
1.84;0.66;
1.8;0.78;
1.48;0.53;
1.6;0.55;
1.56;0.59;
1.7;0.63;
1.48;0.48;
2.14;0.83;
1.54;0.67;
1.58;0.64;
1.92;0.77;
1.64;0.64;
2.04;0.91;
1.9;0.77;
1.86;0.79;
2.0;0.81;
2.0;0.81;
1.92;0.8;
2.32;0.88;
1.92;0.76;
2.04;0.84;
2.3;0.85;
2.0;0.72;
1.9;0.82;
1.76;0.79;
2.0;0.81;
2.16;0.84;
2.18;0.89;
2.02;0.82;
2.18;0.8;
1.92;0.77;
2.08;0.86;
2.42;0.9;
2.28;0.91;
2.14;0.8;
1.76;0.72;
2.7;0.9;
2.3;0.86;
2.3;0.83;
2.2;0.84;
2.6;0.92;
2.32;0.86;
2.4;0.9;
2.1;0.78;
2.58;0.9;
2.46;0.89;
2.48;0.86;
2.18;0.84;
2.58;0.93;
2.78;0.94;
2.22;0.82;
2.72;0.93;
2.2;0.81;
2.52;0.93;
2.58;0.92;
2.94;0.91;
2.82;0.91;
2.66;0.89;
2.78;0.94;
2.76;0.93;
2.94;0.93;
2.76;0.88;
2.68;0.92;
2.92;0.93;
2.82;0.93;
2.98;0.96;
2.82;0.97;
2.82;0.91;
2.94;0.98;
2.96;0.96;
3.26;0.98;
3.0;0.95;
2.9;0.9;
3.2;0.94;
3.14;0.95;
3.02;0.94;
2.64;0.9;
3.08;0.93;
2.86;0.94;
3.34;0.99;
3.34;0.93;
3.14;0.96;
2.9;0.93;
2.7;0.93;
3.7;0.98;
3.66;0.98;
3.18;0.94;
3.34;0.99;
3.16;0.98;
3.78;0.97;
3.1;0.96;
2.68;0.95;
3.88;0.99;
3.56;0.99;
3.24;0.97;
3.16;0.98;
3.88;0.96;
3.94;0.97;
3.26;0.96;
2.78;0.91;
3.28;0.95;
3.66;0.98;
3.56;0.97;
3.3;0.96;
3.64;0.97;
4.04;0.98;
3.32;1.0;
3.42;0.99;
3.62;0.97;
3.56;0.99;
3.6;0.93;
3.32;0.97;
3.4;0.94;
3.7;0.97;
3.84;0.99;
3.4;0.97;
4.14;1.0;
3.94;0.98;
3.78;0.99;
3.92;0.99;
3.76;0.98;
0.0;0.01;
0.02;0.02;
0.04;0.02;
0.14;0.02;
0.2;0.02;
0.08;0.03;
0.16;0.02;
0.1;0.02;
0.06;0.02;
0.16;0.02;
0.18;0.03;
0.22;0.03;
0.18;0.03;
0.2;0.04;
0.26;0.04;
0.3;0.03;
0.22;0.03;
0.48;0.04;
0.4;0.04;
0.34;0.05;
0.36;0.04;
0.68;0.09;
0.38;0.06;
0.6;0.06;
0.36;0.07;
0.66;0.06;
0.42;0.04;
0.56;0.09;
0.56;0.05;
0.5;0.08;
0.52;0.05;
0.72;0.1;
0.58;0.08;
0.74;0.16;
0.74;0.09;
0.98;0.2;
0.74;0.11;
0.72;0.12;
0.76;0.09;
0.58;0.09;
1.0;0.25;
0.82;0.1;
0.76;0.12;
0.88;0.1;
0.76;0.08;
0.86;0.14;
1.08;0.18;
1.26;0.28;
0.86;0.13;
1.0;0.11;
0.86;0.12;
0.78;0.12;
1.0;0.27;
1.16;0.16;
1.32;0.49;
1.18;0.29;
1.12;0.35;
1.32;0.47;
1.58;0.62;
0.98;0.21;
1.18;0.19;
1.52;0.64;
1.04;0.13;
1.02;0.17;
1.5;0.5;
1.16;0.15;
1.54;0.43;
1.54;0.67;
1.0;0.14;
1.18;0.4;
1.1;0.27;
1.46;0.62;
1.4;0.55;
1.26;0.38;
1.48;0.64;
1.5;0.35;
1.38;0.46;
1.44;0.52;
1.46;0.6;
1.62;0.64;
1.7;0.8;
1.56;0.56;
1.32;0.5;
1.2;0.14;
1.8;0.78;
1.36;0.35;
1.88;0.69;
1.68;0.6;
1.3;0.44;
1.66;0.61;
1.76;0.75;
1.76;0.59;
1.82;0.74;
1.44;0.55;
1.44;0.63;
1.92;0.79;
1.9;0.79;
1.72;0.72;
2.26;0.86;
1.88;0.78;
2.22;0.83;
2.08;0.82;
1.88;0.69;
2.22;0.8;
1.7;0.77;
2.46;0.94;
2.04;0.82;
1.74;0.67;
2.24;0.83;
2.38;0.92;
2.26;0.86;
2.24;0.78;
2.26;0.86;
1.88;0.81;
2.44;0.84;
1.88;0.83;
2.06;0.83;
2.36;0.8;
2.3;0.89;
2.38;0.9;
2.46;0.86;
2.58;0.88;
2.34;0.88;
2.42;0.85;
2.18;0.8;
2.9;0.95;
2.54;0.93;
2.58;0.9;
2.78;0.97;
2.44;0.92;
2.58;0.86;
2.66;0.91;
2.28;0.83;
2.8;0.91;
2.3;0.91;
2.18;0.87;
2.42;0.87;
2.7;0.91;
3.0;0.97;
2.52;0.95;
2.82;0.92;
2.58;0.91;
2.66;0.94;
2.78;0.88;
3.06;0.98;
3.12;0.95;
2.64;0.92;
3.36;0.98;
2.56;0.95;
3.24;0.96;
2.64;0.9;
3.22;0.94;
2.92;0.97;
3.14;0.98;
3.38;0.97;
2.94;0.91;
3.1;0.96;
3.28;0.97;
2.9;0.95;
3.22;0.95;
3.28;0.96;
2.98;0.91;
3.14;0.92;
3.02;0.96;
3.6;0.99;
2.8;0.97;
3.32;0.96;
2.98;0.9;
3.44;1.0;
3.32;0.94;
3.2;0.92;
3.9;0.97;
3.46;0.97;
2.92;0.93;
3.26;0.97;
3.4;0.99;
3.1;0.98;
3.16;0.93;
3.54;0.98;
3.62;0.96;
3.76;0.95;
3.82;0.97;
3.34;0.99;
3.52;0.98;
3.6;0.96;
3.44;0.95;
3.98;0.98;
4.02;1.0;
3.76;0.96;
3.8;0.98;
3.78;1.0;
4.18;1.0;
4.08;1.0;
3.9;0.97;
4.12;0.99;
3.64;0.97;
3.66;0.99;
3.78;0.98;
4.12;0.99;
3.68;0.99;
0.0;0.01;
0.08;0.02;
0.02;0.02;
0.02;0.02;
0.06;0.02;
0.08;0.02;
0.14;0.04;
0.12;0.03;
0.08;0.02;
0.1;0.03;
0.08;0.02;
0.24;0.03;
0.24;0.03;
0.22;0.04;
0.24;0.04;
0.4;0.05;
0.36;0.05;
0.44;0.05;
0.32;0.04;
0.26;0.03;
0.48;0.04;
0.54;0.06;
0.5;0.06;
0.48;0.07;
0.4;0.08;
0.54;0.1;
0.46;0.07;
0.68;0.07;
0.58;0.09;
0.46;0.05;
0.72;0.06;
0.72;0.06;
0.62;0.05;
0.42;0.05;
0.58;0.08;
0.86;0.13;
0.86;0.16;
0.76;0.11;
