0.0;0.002;
0.016;0.004;
0.04;0.004;
0.068;0.008;
0.112;0.006;
0.084;0.004;
0.108;0.008;
0.128;0.006;
0.148;0.008;
0.144;0.01;
0.192;0.006;
0.22;0.012;
0.256;0.008;
0.256;0.008;
0.284;0.01;
0.26;0.01;
0.288;0.014;
0.352;0.014;
0.352;0.012;
0.324;0.012;
0.452;0.014;
0.44;0.012;
0.524;0.018;
0.5;0.016;
0.484;0.02;
0.524;0.014;
0.492;0.022;
0.504;0.018;
0.66;0.024;
0.636;0.028;
0.508;0.022;
0.696;0.026;
0.64;0.024;
0.604;0.018;
0.732;0.04;
0.748;0.074;
0.668;0.022;
0.748;0.036;
0.772;0.032;
0.832;0.09;
0.776;0.034;
0.736;0.064;
0.748;0.03;
0.892;0.044;
0.732;0.032;
0.964;0.106;
0.916;0.036;
0.96;0.196;
0.888;0.072;
0.968;0.188;
0.952;0.048;
1.016;0.082;
0.924;0.168;
1.084;0.172;
1.028;0.104;
1.232;0.332;
1.184;0.402;
1.192;0.384;
1.172;0.2;
1.284;0.29;
1.236;0.128;
1.092;0.136;
1.264;0.314;
1.164;0.172;
1.32;0.324;
1.368;0.384;
1.264;0.276;
1.444;0.576;
1.364;0.506;
1.32;0.378;
1.432;0.552;
1.404;0.55;
1.44;0.5;
1.336;0.376;
1.524;0.572;
1.424;0.35;
1.556;0.624;
1.42;0.504;
1.616;0.622;
1.68;0.684;
1.464;0.56;
1.676;0.662;
1.68;0.698;
1.728;0.716;
1.844;0.758;
1.708;0.734;
1.692;0.686;
1.696;0.694;
1.78;0.74;
2.02;0.788;
1.96;0.788;
1.896;0.76;
1.796;0.728;
1.944;0.812;
1.84;0.764;
1.912;0.774;
1.968;0.796;
1.912;0.764;
1.88;0.782;
2.036;0.802;
2.18;0.846;
1.88;0.754;
2.044;0.814;
2.088;0.802;
2.16;0.848;
2.06;0.828;
2.176;0.828;
2.276;0.854;
2.22;0.85;
2.32;0.876;
2.22;0.836;
2.22;0.854;
2.308;0.848;
2.172;0.824;
2.32;0.862;
2.324;0.882;
2.3;0.852;
2.428;0.918;
2.164;0.836;
2.292;0.86;
2.364;0.89;
2.244;0.872;
2.296;0.846;
2.356;0.87;
2.38;0.868;
2.42;0.87;
2.488;0.892;
2.448;0.888;
2.452;0.878;
2.52;0.884;
2.564;0.886;
2.544;0.89;
2.476;0.89;
2.76;0.926;
2.828;0.932;
2.684;0.886;
2.904;0.924;
2.696;0.91;
2.724;0.924;
2.9;0.946;
2.716;0.92;
2.824;0.928;
2.996;0.944;
2.864;0.934;
3.0;0.95;
2.836;0.938;
2.84;0.924;
2.836;0.93;
2.936;0.934;
3.016;0.946;
2.976;0.922;
2.916;0.924;
3.072;0.93;
2.932;0.94;
3.024;0.946;
3.016;0.94;
3.2;0.966;
3.204;0.95;
2.896;0.93;
3.22;0.938;
3.212;0.966;
3.156;0.95;
3.292;0.944;
3.404;0.97;
3.128;0.946;
3.624;0.976;
3.372;0.962;
3.132;0.924;
3.228;0.94;
3.34;0.954;
3.368;0.962;
3.492;0.956;
3.396;0.96;
3.428;0.952;
3.532;0.978;
3.388;0.966;
3.576;0.976;
3.568;0.968;
3.672;0.978;
3.736;0.976;
3.564;0.966;
3.56;0.974;
3.652;0.968;
3.764;0.976;
3.608;0.982;
3.488;0.97;
3.776;0.976;
3.712;0.974;
3.764;0.976;
3.716;0.984;
3.54;0.974;
3.856;0.98;
3.82;0.98;
3.68;0.982;
3.968;0.982;
3.72;0.972;
3.828;0.964;
3.808;0.98;
4.04;0.984;
3.872;0.978;
0.008;0.004;
0.02;0.004;
0.032;0.004;
0.068;0.006;
0.076;0.006;
0.1;0.008;
0.108;0.006;
0.152;0.006;
0.176;0.008;
0.176;0.012;
0.14;0.008;
0.212;0.008;
0.268;0.008;
0.256;0.008;
0.344;0.012;
0.324;0.012;
0.356;0.016;
0.34;0.012;
0.312;0.01;
0.348;0.012;
0.42;0.014;
0.428;0.02;
0.408;0.014;
0.496;0.03;
0.508;0.014;
0.496;0.028;
0.48;0.018;
0.54;0.02;
0.468;0.012;
0.648;0.038;
0.628;0.018;
0.672;0.034;
0.612;0.02;
0.748;0.024;
0.612;0.02;
0.716;0.03;
0.852;0.028;
0.76;0.044;
0.796;0.046;
0.82;0.024;
0.784;0.022;
0.776;0.044;
0.828;0.04;
0.916;0.06;
0.82;0.038;
0.912;0.154;
0.884;0.084;
1.012;0.1;
0.976;0.086;
0.944;0.05;
1.004;0.112;
1.008;0.142;
1.068;0.106;
1.024;0.162;
1.0;0.134;
1.088;0.082;
1.212;0.418;
1.092;0.204;
1.144;0.25;
1.212;0.166;
1.192;0.308;
1.132;0.158;
1.208;0.32;
1.34;0.402;
1.384;0.42;
1.28;0.43;
1.432;0.532;
1.312;0.424;
1.452;0.576;
1.284;0.314;
1.444;0.564;
1.464;0.582;
1.404;0.552;
1.48;0.538;
1.584;0.634;
1.444;0.554;
1.572;0.668;
1.408;0.542;
1.612;0.646;
1.412;0.53;
1.616;0.65;
1.752;0.732;
1.676;0.702;
1.732;0.698;
1.568;0.656;
1.6;0.666;
1.644;0.692;
1.732;0.716;
1.796;0.712;
1.796;0.75;
1.696;0.71;
1.816;0.738;
2.0;0.794;
1.892;0.744;
1.764;0.702;
1.96;0.788;
1.968;0.806;
1.896;0.726;
1.984;0.764;
1.992;0.804;
1.944;0.742;
2.032;0.816;
2.116;0.836;
2.072;0.786;
2.168;0.82;
2.032;0.788;
2.184;0.856;
2.124;0.822;
2.104;0.852;
2.132;0.842;
2.164;0.85;
2.3;0.878;
2.312;0.862;
2.204;0.86;
2.316;0.862;
2.292;0.856;
2.176;0.838;
2.292;0.85;
2.352;0.882;
2.448;0.868;
2.348;0.87;
2.408;0.872;
2.46;0.864;
2.556;0.888;
2.264;0.87;
2.488;0.888;
2.576;0.896;
2.448;0.88;
2.52;0.906;
2.468;0.88;
2.624;0.914;
2.66;0.914;
2.616;0.908;
2.64;0.906;
2.748;0.926;
2.544;0.904;
2.568;0.942;
2.816;0.928;
2.816;0.932;
2.824;0.934;
2.8;0.934;
2.792;0.908;
2.748;0.918;
3.024;0.932;
2.812;0.94;
3.104;0.926;
3.048;0.948;
2.864;0.944;
3.016;0.942;
2.792;0.938;
2.968;0.944;
3.088;0.924;
2.96;0.936;
3.052;0.932;
3.064;0.95;
3.136;0.954;
3.18;0.952;
3.2;0.95;
3.388;0.962;
3.128;0.954;
3.196;0.952;
3.148;0.95;
3.372;0.958;
3.216;0.942;
3.508;0.952;
3.164;0.952;
3.3;0.954;
3.488;0.96;
3.404;0.964;
3.46;0.976;
3.352;0.964;
3.388;0.96;
3.264;0.954;
3.36;0.954;
3.328;0.954;
3.484;0.968;
3.532;0.96;
3.412;0.976;
3.468;0.962;
3.584;0.966;
3.78;0.968;
3.604;0.974;
3.496;0.972;
3.748;0.976;
3.64;0.972;
3.56;0.968;
3.556;0.96;
3.772;0.974;
3.896;0.978;
3.82;0.986;
3.832;0.976;
3.82;0.976;
3.912;0.98;
3.86;0.982;
3.752;0.98;
3.976;0.984;
4.012;0.968;
3.912;0.98;
3.84;0.978;
3.936;0.972;
0.004;0.004;
0.028;0.004;
0.072;0.006;
0.068;0.006;
0.076;0.006;
0.092;0.006;
0.088;0.006;
0.132;0.006;
0.232;0.008;
0.224;0.01;
0.192;0.008;
0.22;0.006;
0.256;0.014;
0.216;0.008;
0.312;0.012;
0.3;0.01;
0.316;0.01;
0.352;0.016;
0.352;0.014;
0.408;0.012;
0.316;0.01;
0.416;0.018;
0.44;0.01;
0.412;0.018;
0.548;0.016;
0.532;0.026;
0.488;0.016;
0.48;0.028;
0.604;0.016;
0.648;0.026;
0.592;0.016;
0.68;0.022;
0.572;0.024;
0.628;0.026;
0.644;0.026;
0.764;0.032;
0.724;0.028;
0.764;0.032;
0.732;0.032;
0.848;0.096;
0.744;0.024;
0.84;0.044;
0.92;0.05;
0.732;0.04;
0.832;0.046;
0.892;0.076;
0.952;0.054;
0.928;0.046;
0.94;0.048;
0.992;0.036;
1.036;0.158;
0.988;0.17;
1.088;0.128;
1.164;0.226;
1.072;0.128;
1.064;0.244;
1.012;0.054;
1.192;0.214;
1.26;0.368;
1.2;0.284;
1.1;0.226;
1.308;0.358;
1.204;0.152;
1.288;0.38;
1.308;0.372;
1.388;0.474;
1.332;0.514;
1.324;0.478;
1.308;0.432;
1.244;0.282;
1.448;0.53;
1.428;0.51;
1.48;0.56;
1.424;0.536;
1.224;0.264;
1.384;0.476;
1.52;0.582;
1.624;0.676;
1.408;0.474;
1.572;0.612;
1.524;0.57;
1.688;0.708;
1.496;0.544;
1.604;0.642;
1.764;0.738;
1.568;0.618;
1.772;0.67;
1.896;0.732;
1.8;0.786;
1.684;0.69;
1.816;0.734;
1.764;0.746;
1.78;0.722;
1.848;0.776;
2.012;0.784;
1.908;0.792;
1.88;0.782;
1.968;0.764;
1.804;0.75;
1.892;0.786;
1.98;0.798;
1.896;0.776;
2.1;0.808;
2.1;0.816;
1.952;0.82;
2.16;0.874;
2.1;0.814;
1.928;0.752;
2.156;0.842;
2.216;0.848;
2.14;0.828;
2.152;0.838;
2.28;0.822;
2.204;0.852;
2.352;0.868;
2.432;0.898;
1.972;0.778;
2.328;0.864;
2.34;0.892;
2.5;0.912;
2.452;0.868;
2.284;0.876;
2.488;0.926;
2.48;0.882;
2.564;0.918;
2.536;0.91;
2.484;0.908;
2.576;0.904;
2.488;0.9;
2.82;0.92;
2.48;0.894;
2.604;0.92;
2.648;0.888;
2.632;0.924;
2.56;0.904;
2.652;0.92;
2.96;0.94;
2.624;0.92;
2.688;0.9;
2.888;0.942;
2.668;0.92;
2.852;0.916;
3.06;0.944;
2.784;0.908;
2.948;0.944;
2.972;0.942;
3.036;0.942;
3.004;0.938;
3.032;0.96;
2.936;0.938;
2.98;0.94;
3.028;0.956;
3.028;0.9;
3.132;0.952;
3.104;0.938;
3.316;0.966;
3.008;0.922;
3.264;0.948;
2.972;0.938;
3.236;0.962;
3.4;0.964;
3.448;0.954;
3.408;0.964;
3.296;0.966;
3.3;0.956;
3.22;0.964;
3.472;0.966;
3.284;0.952;
3.192;0.956;
3.324;0.972;
3.36;0.958;
3.344;0.97;
3.2;0.96;
3.456;0.958;
3.032;0.948;
3.568;0.956;
3.632;0.978;
3.66;0.968;
3.46;0.964;
3.372;0.946;
3.66;0.97;
3.672;0.972;
3.544;0.958;
3.624;0.96;
3.748;0.982;
3.824;0.976;
3.708;0.974;
3.936;0.98;
3.756;0.97;
3.8;0.974;
3.748;0.976;
3.768;0.966;
4.108;0.982;
4.004;0.992;
4.012;0.988;
3.876;0.978;
3.804;0.976;
3.916;0.978;
3.996;0.982;
3.868;0.978;
0.004;0.004;
0.024;0.004;
0.052;0.006;
0.072;0.004;
0.076;0.008;
0.088;0.006;
0.128;0.006;
0.132;0.006;
0.156;0.006;
0.212;0.008;
0.168;0.006;
0.228;0.008;
0.268;0.012;
0.308;0.01;
0.292;0.01;
0.296;0.018;
0.332;0.008;
0.328;0.01;
0.368;0.014;
0.432;0.014;
0.436;0.01;
0.42;0.018;
0.416;0.016;
0.456;0.022;
0.484;0.02;
0.512;0.026;
0.564;0.034;
0.568;0.03;
0.58;0.02;
0.648;0.022;
0.584;0.02;
0.62;0.03;
0.672;0.054;
0.648;0.04;
0.688;0.034;
0.624;0.046;
0.708;0.042;
0.72;0.034;
0.828;0.078;
0.812;0.076;
0.768;0.04;
0.868;0.038;
0.804;0.046;
0.976;0.056;
0.864;0.066;
0.756;0.056;
0.896;0.048;
0.868;0.042;
0.952;0.084;
1.004;0.106;
1.052;0.154;
1.176;0.252;
1.028;0.05;
1.116;0.226;
1.032;0.114;
1.0;0.158;
1.132;0.21;
1.096;0.216;
1.176;0.2;
1.112;0.132;
1.268;0.38;
1.104;0.084;
1.196;0.346;
1.164;0.326;
1.204;0.304;
1.224;0.306;
1.26;0.4;
1.464;0.55;
1.324;0.398;
1.308;0.418;
1.328;0.422;
1.4;0.436;
1.464;0.6;
1.516;0.63;
1.456;0.558;
1.68;0.646;
1.552;0.582;
1.536;0.608;
1.628;0.618;
1.664;0.67;
1.688;0.69;
1.428;0.328;
1.648;0.68;
1.656;0.664;
1.748;0.714;
1.676;0.678;
1.768;0.72;
1.868;0.742;
1.708;0.688;
1.888;0.762;
1.752;0.742;
1.86;0.742;
1.664;0.71;
1.912;0.792;
1.78;0.732;
2.048;0.802;
1.968;0.746;
2.048;0.806;
2.032;0.794;
2.012;0.786;
1.896;0.79;
2.112;0.806;
1.996;0.774;
2.044;0.828;
2.02;0.782;
2.068;0.804;
2.0;0.808;
2.092;0.794;
2.172;0.82;
2.296;0.864;
2.072;0.812;
2.256;0.868;
2.272;0.874;
2.196;0.852;
2.32;0.85;
2.296;0.862;
2.372;0.888;
2.424;0.852;
2.508;0.888;
2.296;0.846;
2.512;0.886;
2.448;0.874;
2.5;0.912;
2.576;0.902;
2.532;0.898;
2.504;0.918;
2.532;0.884;
2.5;0.9;
2.548;0.868;
2.612;0.904;
2.716;0.926;
2.684;0.918;
2.668;0.914;
2.872;0.924;
2.6;0.916;
2.584;0.908;
2.732;0.926;
2.832;0.946;
2.688;0.912;
2.728;0.934;
2.9;0.934;
2.732;0.936;
2.864;0.954;
2.82;0.94;
3.056;0.94;
2.896;0.964;
2.92;0.93;
2.88;0.932;
2.932;0.95;
2.928;0.946;
2.92;0.926;
2.956;0.94;
2.952;0.948;
3.036;0.954;
3.096;0.956;
3.232;0.958;
2.896;0.914;
2.988;0.954;
3.248;0.962;
3.156;0.962;
